name,lon,lat,extId
DUPPIGHEIM (France),7.586114,48.543889,008721453
EUBIGHEIM (Germany),9.538058,49.501663,008029747
DITTIGHEIM (Germany),9.675,49.608059,008029776
BALGHEIM (Germany),8.759997,48.065834,008029424
BOPFINGEN (Germany),10.351663,48.855276,008029558
TROCHTELFINGEN(B BOPFINGEN) (Germany),10.40194,48.838331,008029559
PFINZTAL-SOELLINGEN (Germany),8.543609,48.987777,008014107
BILFINGEN (Germany),8.620556,48.948611,008029504
ZOFINGEN (Switzerland),7.943057,47.28806,008502001
HOEFINGEN (Germany),9.025278,48.815004,008029443
WOPFING (Austria),16.076947,47.873609,008103238
OFFINGEN (Germany),10.376114,48.481945,008002100
ANDELFINGEN (Switzerland),8.677782,47.593613,008506047
SINDELFINGEN (Germany),8.999164,48.703888,008029069
BOPPARD HBF (Germany),7.586114,50.231389,008019029
BOPPARD KD (Germany),7.593053,50.233052,008079917
BOPPARD SUED (Germany),7.595552,50.230275,008039876
BOPPARD-BAD SALZIG (Germany),7.635554,50.205276,008019031
BOPPARD-HIRZENACH (Germany),7.648337,50.175,008019032
BOPPARD-BUCHHOLZ (Germany),7.555002,50.210831,008025254
BOPPARD-FLECKERTSHOEHE (Germany),7.577781,50.198057,008025253
KOPPARBERG (Sweden),14.986663,59.8725,007402072
BOPFINGEN (Germany),10.351663,48.855276,008029558
PARDUBICE HLAVNI NADRAZI (Czech Republic),15.759169,50.031388,005453613
BORGELN (Germany),8.031943,51.598334,008010069
TRELLEBORG CENTRALSTATION (Sweden),13.160837,55.371385,007404196
BORGWORM (Belgium),5.24944,50.694442,008841400
BORGSDORF (Germany),13.276663,52.71528,008003582
BORGONE (Italy),7.235831,45.122775,008300210
BORGSTENA (Sweden),13.014726,57.883052,007400426
BORGONUOVO (Italy),11.274999,44.443055,008305152
BORGORATTO (Italy),8.538053,44.83583,008300860
BORGO REVEL (Italy),8.020275,45.189448,008300171
BORGO LOMBARDO (Italy),9.270836,45.403885,008301830
BORGHOLZHAUSEN (Germany),8.266669,52.08528,008021485
BURGHOLZHAUSEN V D H (Germany),8.677224,50.257782,008011375
LINDENHOLZHAUSEN (Germany),8.133332,50.3775,008011482
LEIPZIG-HOLZHAUSEN (Germany),12.461386,51.306113,008047982
HOLZHAUSEN(KR SIEGEN) (Germany),8.135552,50.739442,008088430
HOLZHAUSEN-HEDDINGHAUSEN (Germany),8.545829,52.289164,008021500
BAD SALZHAUSEN (Germany),8.980278,50.418886,008011222
BATZHAUSEN (Germany),11.593055,49.191391,008026306
BURGHAUSEN (Germany),12.828056,48.174163,008020045
BERGHAUSEN(BADEN) (Germany),8.530278,49.005836,008014106
BORKEN(HESS) (Germany),9.27694,51.050558,008005376
BORKEN(WESTF) (Germany),6.865278,51.84889,008010259
BORKOWO (Poland),18.333608,54.333329,005101784
BORKHEIDE (Germany),12.85444,52.230833,008003407
BORKI-KOSY (Poland),22.35833,52.088893,005103948
BORKOWICE (Poland),18.156107,50.932224,005106142
BORK(WESTF) (Germany),7.45639,51.669448,008021111
BORKUM(NORDSEEBAD) (Germany),6.662778,53.587503,008021457
BORDEAUX ST JEAN (France),-0.555829,44.825555,008758100
BORDET (Belgium),4.41,50.877777,008811163
BORKEN(HESS) (Germany),9.27694,51.050558,008005376
BORKEN(WESTF) (Germany),6.865278,51.84889,008010259
BORKOWO (Poland),18.333608,54.333329,005101784
BORKHEIDE (Germany),12.85444,52.230833,008003407
BORKI-KOSY (Poland),22.35833,52.088893,005103948
BORKOWICE (Poland),18.156107,50.932224,005106142
BORK(WESTF) (Germany),7.45639,51.669448,008021111
BORKUM(NORDSEEBAD) (Germany),6.662778,53.587503,008021457
BORDEAUX ST JEAN (France),-0.555829,44.825555,008758100
BORDET (Belgium),4.41,50.877777,008811163
BORKUM(NORDSEEBAD) (Germany),6.662778,53.587503,008021457
BORKOWO (Poland),18.333608,54.333329,005101784
BORKHEIDE (Germany),12.85444,52.230833,008003407
BORKI-KOSY (Poland),22.35833,52.088893,005103948
BORKOWICE (Poland),18.156107,50.932224,005106142
BORK(WESTF) (Germany),7.45639,51.669448,008021111
BORKEN(HESS) (Germany),9.27694,51.050558,008005376
BORKEN(WESTF) (Germany),6.865278,51.84889,008010259
BORDEAUX ST JEAN (France),-0.555829,44.825555,008758100
BORDET (Belgium),4.41,50.877777,008811163
BORNA(LEIPZIG) (Germany),12.486385,51.118058,008023532
BORNATO CALINO (Italy),9.922158,45.627789,008301789
CHEMNITZ-BORNA HP (Germany),12.894442,50.859996,008042927
BORGO FORNARI P. V. (Italy),8.938055,44.58806,008304214
BORNEM (Belgium),4.240275,51.099163,008822772
BORNE (France),3.798329,45.100275,008773468
BORNE (Netherlands),6.748885,52.298333,008400124
BORNEL BELLE EGLISE (France),2.206663,49.194448,008727671
BORDEAUX ST JEAN (France),-0.555829,44.825555,008758100
BERLIN BORNHOLMER STR. (Germany),13.398053,52.554445,008007578
GROSS GERAU-DORNHEIM (Germany),8.493611,49.877502,008011244
BERLIN BORNHOLMER STR. (Germany),13.398053,52.554445,008007578
BORNEM (Belgium),4.240275,51.099163,008822772
BORNE (France),3.798329,45.100275,008773468
BURGBERNHEIM (Germany),10.320282,49.454443,008022517
BORNE (Netherlands),6.748885,52.298333,008400124
KAMP-BORNHOFEN (Germany),7.618331,50.228054,008019507
BAD SOBERNHEIM (Germany),7.649721,49.782774,008025269
BORNA(LEIPZIG) (Germany),12.486385,51.118058,008023532
BORNATO CALINO (Italy),9.922158,45.627789,008301789
BOTTROP HBF (Germany),6.93667,51.50944,008010021
BOTTROP-BOY (Germany),6.967782,51.537225,008010020
BOTTROP-VONDERORT (Germany),6.912219,51.501664,008010025
BOTTIGHOFEN (Switzerland),9.213053,47.640833,008506127
"BOTTMINGEN, SCHLOSS (Switzerland)",7.571668,47.524171,008500062
BOTTMINGEN BATTERIESTRASSE (Switzerland),7.573331,47.527497,008578176
BOTTESFORD (United Kingdom),-0.794439,52.942221,007062370
BOTTIGHOFEN (SEE) (Switzerland),9.211948,47.644725,008530720
"BINNINGEN, BOTTMINGERMUEHLE (Switzerland)",7.573331,47.531947,008500061
BRESSANA BOTTARONE (Italy),9.11028,45.086386,008301805
BOXBERG-WOELCHINGEN (Germany),9.639996,49.485554,008029749
BOXHOLM (Sweden),15.053893,58.193612,007400442
BOXTEL (Netherlands),5.319448,51.584724,008400129
BOXMEER (Netherlands),5.939721,51.64417,008400128
BOXHILL + WESTHUMBLE (United Kingdom),-0.327503,51.251108,007054030
BAMBERG (Germany),10.899448,49.900829,008022090
BOXHILL BURFD BR (United Kingdom),-0.340124,51.251117,007043500
HEIDELBERG HBF (Germany),8.675552,49.403609,008014021
BERGEN (Norway),5.334442,60.389721,007602351
BERGEN (Belgium),3.942498,50.453612,008881000
NACKENHEIM (Germany),8.341945,49.919167,008019059
BRACKE (Sweden),15.416941,62.750001,007400520
OCKENHEIM (Germany),7.9655570000000004,49.950557,008019228
BOCKENHEIM-KINDENHEIM (Germany),8.188337,49.606945,008019348
HOCKENHEIM (Germany),8.537496,49.317501,008014063
MANNHEIM-SECKENHEIM (Germany),8.538053,49.450829,008014016
MECKENHEIM(BZ KOELN) (Germany),7.015559,50.62722,008065325
MECKENHEIM INDUSTRIEPARK (Germany),7.027218,50.643608,008028843
MECKENHEIM KOTTENFORST (Germany),7.022778,50.662503,008015522
BRACKWEDE (Germany),8.49833,51.9975,008013603
BRAKE(B BIELEFELD) (Germany),8.604996,52.069719,008013596
BRAKE(UNTERWESER) (Germany),8.481385,53.328892,008013840
BRAKEROEYA (Norway),10.232781,59.743613,007601419
BRAKEL(HOEXTER) (Germany),9.183335,51.712218,008013323
BRAKNE-HOBY STATION (Sweden),15.115559,56.230835,007400521
EIGENBRAKEL (Belgium),4.375275,50.684724,008814258
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
S GRAVENBRAKEL (Belgium),4.137501,50.604999,008883006
Brande (Denmark),9.129445,55.944448,008600291
BRAGA (Portugal),-8.434721,41.547774,009429157
BRAKEL(HOEXTER) (Germany),9.183335,51.712218,008013323
BRAKEROEYA (Norway),10.232781,59.743613,007601419
BRAKE(B BIELEFELD) (Germany),8.604996,52.069719,008013596
BRAKE(UNTERWESER) (Germany),8.481385,53.328892,008013840
EIGENBRAKEL (Belgium),4.375275,50.684724,008814258
S GRAVENBRAKEL (Belgium),4.137501,50.604999,008883006
BRAKNE-HOBY STATION (Sweden),15.115559,56.230835,007400521
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
Brande (Denmark),9.129445,55.944448,008600291
BRAGA (Portugal),-8.434721,41.547774,009429157
BRAMSCHE (Germany),7.974996,52.410833,008021263
BRAMSTEDT BAD (Germany),9.890274,53.920553,008040419
BRAMSTEDT KURH. BAD (Germany),9.890552,53.903887,008040418
BRAMSTEDT(B SYKE) (Germany),8.786111,52.871665,008021047
Bramming (Denmark),8.706664,55.46472,008600219
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
BRAM (France),2.119719,43.243607,008761505
BRAMCHA (Bulgaria),27.292419,43.99426,005294126
BRAMBACH BAD (Germany),12.311392,50.217501,008006729
BRAMLEY (WEST YORKS) (United Kingdom),-1.629447,53.800556,007084960
BRANDENBURG ALTSTADT (Germany),12.53028,52.411669,008024290
BRANDENBURG HBF (Germany),12.566111,52.400558,008024019
BRANDENBURG-GOERDEN (Germany),12.503887,52.427778000000004,008024288
BRANDENBURG-KIRCHMOES (Germany),12.42222,52.375281,008024017
BERLIN BRANDENBURGER TOR (Germany),13.381945,52.516393,008003057
NEUBRANDENBURG (Germany),13.26139,53.561947,008028126
NEUBRANDENBURG ZOB (Germany),13.258891,53.561389,008089305
BRANNENBURG (Germany),12.106393,47.741386,008020181
Brande (Denmark),9.129445,55.944448,008600291
BRANDERION (France),-3.194999,47.782224,008747624
BERBISDORF (Germany),13.725,51.186107,008006910
BRANDOBERNDORF (Germany),8.493889,50.431669,008011559
BERBISDORF ANBAU (Germany),13.727499,51.197775,008006911
BRANESCI (Serbia),19.676668,43.782222,007215703
BRAND TROPICAL ISLANDS (Germany),13.721386,52.029996,008004007
Brande (Denmark),9.129445,55.944448,008600291
BRAUNSDORF-LICHTENWALDE (Germany),13.01194,50.879718,008042954
BRANDIZZO (Italy),7.840832,45.178885,008300231
BRANDERION (France),-3.194999,47.782224,008747624
BRANDEGG (Switzerland),8.011393,46.608889,008507552
BRANDIZZO (Italy),7.840832,45.178885,008300231
Brande (Denmark),9.129445,55.944448,008600291
BRANDERION (France),-3.194999,47.782224,008747624
BRANDEGG (Switzerland),8.011393,46.608889,008507552
BRANDENBURG HBF (Germany),12.566111,52.400558,008024019
BRANDON (United Kingdom),0.625559,52.451671,007072000
BRANDOBERNDORF (Germany),8.493889,50.431669,008011559
BRANDYS NAD ORLICI (Czech Republic),16.280552,50.001391,005453843
BRAND TROPICAL ISLANDS (Germany),13.721386,52.029996,008004007
BRANDENBURG ALTSTADT (Germany),12.53028,52.411669,008024290
BRAUBACH (Germany),7.64306,50.274169,008019505
BRAUBACH KD (Germany),7.643609,50.27167,008079916
BRACHBACH (Germany),7.941385,50.821945,008019631
BRAMBACH BAD (Germany),12.311392,50.217501,008006729
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
BACKNANG-MAUBACH (Germany),9.420003,48.926111,008029576
BRAUNAU/INN (Austria),13.048058,48.259165,008101796
BRAUNSBEDRA (Germany),11.884719,51.288889,008023021
BRAUNFELS/LEUN (Germany),8.366944,50.539998,008011430
BRAUNSBEDRA OST (Germany),11.9025,51.290004,008023020
BRAUNFELS/LEUN (Germany),8.366944,50.539998,008011430
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
BRAUNAU/INN (Austria),13.048058,48.259165,008101796
BRAUNSBEDRA (Germany),11.884719,51.288889,008023021
BRAUNSBEDRA OST (Germany),11.9025,51.290004,008023020
BRAUNSDORF-LICHTENWALDE (Germany),13.01194,50.879718,008042954
BRAUNSCHWEIG-GLIESMARODE (Germany),10.551385,52.275833,008013196
BRAUBACH (Germany),7.64306,50.274169,008019505
WEDDEL(BRAUNSCHW) (Germany),10.623614,52.269163,008013237
BRAUBACH KD (Germany),7.643609,50.27167,008079916
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
BRAUNAU/INN (Austria),13.048058,48.259165,008101796
BRAUNSBEDRA (Germany),11.884719,51.288889,008023021
BRAUNFELS/LEUN (Germany),8.366944,50.539998,008011430
BRAUNSBEDRA OST (Germany),11.9025,51.290004,008023020
BRAUNSDORF-LICHTENWALDE (Germany),13.01194,50.879718,008042954
BRAUNSCHWEIG-GLIESMARODE (Germany),10.551385,52.275833,008013196
BRAUBACH (Germany),7.64306,50.274169,008019505
WEDDEL(BRAUNSCHW) (Germany),10.623614,52.269163,008013237
BRAUBACH KD (Germany),7.643609,50.27167,008079916
BRUCHHAUSEN(B ETTLINGEN) (Germany),8.373892,48.92389,008014239
BRAEUNLINGEN BAHNHOF (Germany),8.457222,47.93194,008084504
BRAEUNLINGEN INDUSTRIEGEBIET (Germany),8.470832,47.928335,008084505
KLINGENBRUNN (Germany),13.336109,48.944718,008026471
BOECKINGEN SONNENBRUNNEN (Germany),9.191111,49.140557,008038316
LENNINGEN-BRUCKEN (Germany),9.453056,48.573886,008029291
BRUNDALL (United Kingdom),1.440836,52.616947,007072890
BRUNSWICK (United Kingdom),-2.97417,53.379169,007036230
BRUNSTANE (United Kingdom),-3.100001,55.94167,007088070
HEIDELBERG-PFAFFENGRUND/WIEBLINGEN (Germany),8.641663,49.411942,008014020
BRAUNSBEDRA (Germany),11.884719,51.288889,008023021
BRAUNSBEDRA OST (Germany),11.9025,51.290004,008023020
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
BRAUNSDORF-LICHTENWALDE (Germany),13.01194,50.879718,008042954
BRAUNSCHWEIG-GLIESMARODE (Germany),10.551385,52.275833,008013196
BRAUNAU/INN (Austria),13.048058,48.259165,008101796
BRAUNFELS/LEUN (Germany),8.366944,50.539998,008011430
WEDDEL(BRAUNSCHW) (Germany),10.623614,52.269163,008013237
BRAUBACH (Germany),7.64306,50.274169,008019505
BRAUBACH KD (Germany),7.643609,50.27167,008079916
BRAUNSCHWEIG HBF (Germany),10.540275,52.252218,008013240
BRAUNSCHWEIG-GLIESMARODE (Germany),10.551385,52.275833,008013196
WEDDEL(BRAUNSCHW) (Germany),10.623614,52.269163,008013237
BRAUNSBEDRA (Germany),11.884719,51.288889,008023021
BRAUNSBEDRA OST (Germany),11.9025,51.290004,008023020
BRAUNSDORF-LICHTENWALDE (Germany),13.01194,50.879718,008042954
BRAUNAU/INN (Austria),13.048058,48.259165,008101796
BRAUNFELS/LEUN (Germany),8.366944,50.539998,008011430
SCHWEIGHOFEN (Germany),7.999168,49.032777,008035934
ZUERICH SCHWEIGHOF (Switzerland),8.503337,47.364999,008503053
BRETZFELD (Germany),9.440274,49.172775,008029660
BITTERFELD (Germany),12.316948,51.622776,008023148
RECKENFELD (Germany),7.564719,52.133615,008021061
RECHTERFELD (Germany),8.391385,52.838612,008021607
BRECLAV (Czech Republic),16.896943,48.758057,005433425
TULLNERFELD (Austria),15.996664,48.295275,008101295
BERINGERFELD (Germany),8.59278,47.695281,008000901
BERLIN-LICHTERFELDE OST (S) (Germany),13.327776,52.429719,008084310
BERLIN-LICHTERFELDE SUED (Germany),13.309168,52.410833,008035418
BERLIN-LICHTERFELDE WEST (Germany),13.293608,52.443329,008085777
BREDSTEDT (Germany),8.970282,54.62111,008001568
BREDBURY (United Kingdom),-2.108329,53.419998,007027790
Gredstedbro (Denmark),8.741111,55.397499,008600421
BREDA (Netherlands),4.780275,51.594999,008400131
Bedsted Thy (Denmark),8.407503,56.806387,008600398
Brede (Denmark),12.500552,55.793609,008603001
Bred (Denmark),10.105556,55.373057,008600507
BREDY (Russia),59.353445,52.493174,002081600
BREDDIN (Germany),12.22417,52.886111,008027312
BREDARYD (Sweden),13.738052,57.176114,007400464
BREISACH (Germany),7.58944,48.026947,008014361
WEIL AM RHEIN (Germany),7.608335,47.593891,008014427
STEIN AM RHEIN (Switzerland),8.855004,47.656115,008506139
WEIL AM RHEIN OST (Germany),7.634718,47.590556,008014429
WEIL AM RHEIN-GARTENSTADT (Germany),7.616389,47.588615,008060814
WEIL AM RHEIN-PFAEDLISTRASSE (Germany),7.626385,47.588893,008060818
BREITENSTEIN AM SEMMERING (Austria),15.820278,47.659998,008103139
WOERTH(RHEIN) ALTE BAHNMEISTEREI (Germany),8.26639,49.048607,008093250
SCHLOSS LAUFEN AM RHEINFALL (Switzerland),8.614165,47.676385,008506039
BINGEN(RHEIN) HBF (Germany),7.884169,49.968608,008019039
BREMEN HBF (Germany),8.813887,53.083613,008013751
BREMEN-BURG (Germany),8.704722,53.160282,008013769
BREMEN-LESUM (Germany),8.686115,53.170835,008013770
BREMEN-WALLE (Germany),8.786111,53.103892,008013767
BREMEN-VEGESACK (Germany),8.630004,53.16972,008013772
BREMEN-OSLEBSHAUSEN (Germany),8.740832,53.135274,008013768
BREMEN-SCHOENEBECK (Germany),8.649448,53.172777,008013773
BREMEN-ST MAGNUS (Germany),8.669718,53.171671,008013771
BREMEN-FARGE (Germany),8.516668,53.205282,008044901
BREMEN-MAHNDORF (Germany),8.944725,53.039718,008013747
BREMERHAVEN HBF (Germany),8.599441,53.534997,008013786
BREMERHAVEN-LEHE (Germany),8.600555,53.566387,008013788
BREMERHAVEN-WULSDORF (Germany),8.611945,53.508614,008013781
BREMERVOERDE (Germany),9.140277,53.483057,008058577
BREMEN HBF (Germany),8.813887,53.083613,008013751
BREMEN-BURG (Germany),8.704722,53.160282,008013769
BREMEN-LESUM (Germany),8.686115,53.170835,008013770
BREMEN-WALLE (Germany),8.786111,53.103892,008013767
BREMEN-VEGESACK (Germany),8.630004,53.16972,008013772
BREMEN-ST MAGNUS (Germany),8.669718,53.171671,008013771
BREMERVOERDE (Germany),9.140277,53.483057,008058577
BREMERHAVEN HBF (Germany),8.599441,53.534997,008013786
BREMERHAVEN-LEHE (Germany),8.600555,53.566387,008013788
BREMERHAVEN-WULSDORF (Germany),8.611945,53.508614,008013781
BREMEN HBF (Germany),8.813887,53.083613,008013751
BREMEN-BURG (Germany),8.704722,53.160282,008013769
BREMEN-LESUM (Germany),8.686115,53.170835,008013770
BREMEN-WALLE (Germany),8.786111,53.103892,008013767
BREMEN-VEGESACK (Germany),8.630004,53.16972,008013772
BREMEN-ST MAGNUS (Germany),8.669718,53.171671,008013771
BRETTEN (Germany),8.693333,49.036948,008014094
BRETTEN-GOELSHAUSEN (Germany),8.724723,49.045002,008014101
BRETTEN SCHULZENTRUM (Germany),8.718332,49.031941,008014494
BRETTEN STADTMITTE (Germany),8.702781,49.033891,008014496
BRETTEN-RUIT (Germany),8.721946,49.009441,008038350
BRETTEN-BAUERBACH (Germany),8.748059,49.073893,008014100
BRETTEN-DUERRENBUECH. (Germany),8.648054,49.023886,008014102
BRETTEN KUPFERHAELDE (Germany),8.723609,49.036948,008009002
BRETTEN-RINKLINGEN (Germany),8.673889,49.036669,008033534
BRETTEN WANNENWEG (Germany),8.709163,49.030556,008009000
BRETTEN RECHBERG (Germany),8.701666,49.032498,008038389
MARSBERG-BREDELAR (Germany),8.776663,51.41917,008008509
BREUKELEN (Netherlands),4.990829,52.171109,008400133
BREUIL ROMAIN (France),3.765276,49.308611,008717132
BREUILLET VILLAGE (France),2.171389,48.564996,008754549
MILTENBERG-BREITEND. (Germany),9.225,49.691389,008022643
BREULEUX LES (Switzerland),7.005554,47.210834,008500173
BREUILLET BRUYERES LE CHATEL (France),2.191669,48.577221,008754548
BREULEUX-EGLISE LES (Switzerland),7.002498,47.213054,008500167
BREMGARTEN OBERTOR (Switzerland),8.343608,47.350553,008502248
BRILON WALD (Germany),8.576114,51.349171,008008513
BRILON STADT (Germany),8.575278,51.399169,008008546
BRIG (Switzerland),7.988057,46.319446,008501609
LONDON BRIDGE (United Kingdom),-0.083608,51.502779,007051480
PORT BRILLET (France),-0.97389,48.110834,008747875
BRINDISI (Italy),17.938891,40.634164,008311136
LONDON ROAD BRIGHTON (United Kingdom),-0.135278,50.834718,007052810
LA BRILLANNE ORAISON (France),5.892222,43.924998,008775127
BRITZ (Germany),13.821113,52.873337,008028228
BRIOUZE (France),-0.367217,48.701947,008744808
BRODEK U PREROVA (Czech Republic),17.338888,49.480556,005433142
BRODERSTORF (Germany),12.262779,54.078889,008027104
ROTTERSHAUSEN (Germany),10.166386,50.166388,008022462
BRODENBACH KD (Germany),7.445558,50.228054,008079935
OSTERODE AM HARZ MITTE (Germany),10.245554,51.726107,008013104
ROTTERDAM CENTRAAL (Netherlands),4.469724,51.925002,008400530
BERNTERODE (Germany),10.480002,51.40556,008016526
SALZGITTER NORD BRO. (Germany),10.32083,52.196944,008013262
Broendbyoester (Denmark),12.440001,55.665,008600679
ROTTERDAM BLAAK (Netherlands),4.489447,51.919725,008400529
BRUCHKOEBEL (Germany),8.919169,50.186111,008011185
BRUCHSAL (Germany),8.589723,49.124718,008014040
BRUCHMUEHLEN (Germany),8.448611,52.204719,008021170
BRUCHWEILER (Germany),7.801945,49.114722,008062852
BRUCHSAL BILDUNGSZENTRUM (Germany),8.574442,49.110282,008039277
BRUCHSAL SCHLOSSGARTEN (Germany),8.594164,49.131388,008040608
BRUCHSAL STEGWIESEN (Germany),8.598335,49.136386,008040687
BRUCHSAL-UNTERGROMB. (Germany),8.548337,49.087782,008014041
BRUCHENBRUECKEN (Germany),8.788331,50.301946,008011384
BRUCHSAL AM MANTEL (Germany),8.563331,49.141115,008094402
BRUCHSAL (Germany),8.589723,49.124718,008014040
BRUCHSAL BILDUNGSZENTRUM (Germany),8.574442,49.110282,008039277
BRUCHSAL SCHLOSSGARTEN (Germany),8.594164,49.131388,008040608
BRUCHSAL STEGWIESEN (Germany),8.598335,49.136386,008040687
BRUCHSAL-UNTERGROMB. (Germany),8.548337,49.087782,008014041
BRUCHSAL AM MANTEL (Germany),8.563331,49.141115,008094402
BRUCHSAL SPORTZENTRUM (Germany),8.590002,49.135559,008094403
BRUCHSAL SCHLACHTHOF (Germany),8.609724,49.118893,008039249
BRUCHSAL TUNNELSTRASSE (Germany),8.594443,49.119442,008039248
BRUCHKOEBEL (Germany),8.919169,50.186111,008011185
HOJSOVA STRAZ-BRCALNIK (Czech Republic),13.222782,49.188335,005476995
BERLIN YORCKSTR.(S1) (Germany),13.367778,52.492221,008031904
BERLIN YORCKSTR.(S2) (Germany),13.372218,52.491107,008003076
HANNOVER BISMARCKSTR. (Germany),9.769719,52.356385,008013506
TURCKHEIM (France),7.278889,48.085278,008718235
STEENWERCK (France),2.786944,50.713058,008728616
SIERCK LES BAINS (France),6.351113,49.443332,008719163
SIERCK LES BAINS PL MORBACH (France),6.358052,49.441669,008763584
TURCKHEIM PL. REPUBLIQUE (France),7.279447,48.086671,008766538
WUERZBURG HAUPTBAHNHOF (BISMARCKSTRASSE) (Germany),9.932226,49.80139,008089299
BRELAND (Norway),7.719999,58.199724,007602176
BRELIDY PLOUEC (France),-3.219162,48.663608,008747382
BREMEN HBF (Germany),8.813887,53.083613,008013751
BRESCIA (Italy),10.21278,45.531946,008301717
BRECLAV (Czech Republic),16.896943,48.758057,005433425
BREGENZ (Austria),9.739722,47.503055,008102336
BRESLAU (Poland),17.036392,51.098057,005106010
BREST (France),-4.478892,48.388052,008747400
BRETTEN (Germany),8.693333,49.036948,008014094
BREDA (Netherlands),4.780275,51.594999,008400131
LANGENFELD(RHLD) (Germany),6.938333,51.102777,008008118
LANGENFELD(RHLD)-BERGHAUSEN (Germany),6.923609,51.117501,008015650
BRUNSWICK(GERMANY) (Germany),10.540275,52.252218,008013240
BRUNSWICK (United Kingdom),-2.97417,53.379169,007036230
BRUNSTANE (United Kingdom),-3.100001,55.94167,007088070
BRUNN/PITTEN (Austria),16.188332,47.7225,008103303
BRUETTELEN (Switzerland),7.14833,47.020559,008504467
BRUNOY (France),2.50639,48.69889,008768212
BRUNFLO (Sweden),14.831941,63.075833,007400495
BRUNEMONT (France),3.146944,50.278052,008734543
BRUNNEN(CH) (Switzerland),8.610003,46.999165,008505007
BRUNOVCE (Slovakia),17.845556,48.682782,005613786
ZUESSOW (Germany),13.548056,53.973886,008028429
KOBYLKA OSSOW (Poland),21.190002,52.325552,005103632
DOSSOW(PRIGN) (Germany),12.520832,53.121107,008027238
LUESSOW(MECKL) (Germany),12.137775,53.843615,008027080
SUBZIN-LIESSOW (Germany),12.347502,53.891941,008027056
GROSS QUASSOW (Germany),13.003885,53.314725,008047359
ZIRTOW-LEUSSOW (Germany),12.886945,53.281115,008028111
PASSOW(UCKERMARK) (Germany),14.101387,53.148614,008028354
BRESSOUX (Belgium),5.610833,50.643886,008843901
BUSSOLENO (Italy),7.144447,45.139441,008300208
BUCHEN OST (Germany),9.332223,49.519165,008014164
BUCHEN(ODENW) (Germany),9.327225,49.523615,008014157
BUCHENHAIN (Germany),11.4975,48.031387,008020519
BUCHENAU(OBERBAY) (Germany),11.224444,48.160275,008020384
BUCHENHORST (Germany),12.712779,54.268337,008028520
BUCHENAU(LAHN) (Germany),8.600555,50.870558,008005324
BUCHHOLZ(ZAUCHE) (Germany),12.922497,52.167504,008003463
BUCHS SG (Switzerland),9.478613,47.168333,008509404
BUCHLOE (Germany),10.716113,48.033608,008002181
MUENCHENBUCHSEE (Switzerland),7.451941,47.021386,008504411
BUCHHOLZ(NORDHEIDE) (Germany),9.876385,53.324721,008001233
BUCHHOLZ(BADEN) (Germany),7.915281,48.083615,008014336
BUCHHOLZ(ZAUCHE) (Germany),12.922497,52.167504,008003463
BUCHHOLZ(HUNSRUECK) (Germany),7.555002,50.210831,008025254
DUISBURG-BUCHHOLZ (Germany),6.775278,51.38306,008010353
ANNABERG-BUCHHOLZ SUED (Germany),12.997503,50.555837,008006431
ANNABERG-BUCHHOLZ MITTE (Germany),12.999166,50.566669,008006430
ANNABERG-BUCHHOLZ UNTERER BF (Germany),12.99833,50.578607,008006429
BUCURESTI NORD (Romania),26.074165,44.44639,005310017
HEIDELSHEIM NORD (Germany),8.645277,49.104996,008039250
BUCHLOE (Germany),10.716113,48.033608,008002181
BUCHSCHLAG-SPRENDLI. (Germany),8.661107,50.022219,008011286
BUCHS SG (Switzerland),9.478613,47.168333,008509404
BUCHENHAIN (Germany),11.4975,48.031387,008020519
BUCHAREST (Romania),26.063872,44.450058,009900003
BUCHS AG (Switzerland),8.069724,47.389719,008502123
BUCHALOW (Poland),15.365001,51.918053,005102783
BUCHRAIN (Switzerland),8.35639,47.093615,008516350
BUCHEN OST (Germany),9.332223,49.519165,008014164
BUCHENAU(OBERBAY) (Germany),11.224444,48.160275,008020384
BUECKEBURG (Germany),9.047778,52.2675,008013574
LUENEBURG (Germany),10.419999,53.249724,008001173
MAGDEBURG HBF (Germany),11.626945,52.13028,008024001
BAD BERLEBURG (Germany),8.394163,51.051107,008008568
BURG(MAGDEBURG) (Germany),11.840277,52.27444,008024008
BAD BERLEBURG-AUE-WI (Germany),8.289996,51.051664,008008571
BAD BERLEBURG-BERGHA (Germany),8.349999,51.033056,008008570
BAD BERLEBURG-RAUMLAND (Germany),8.368337,51.033892,008008569
BRUNAU-PACKEBUSCH (Germany),11.484726,52.751389,008024581
DIEBURG (Germany),8.839722,49.903607,008011343
BUCKOW(BEESKOW) (Germany),14.169445,52.188053,008003310
BERLIN BUCKOWER CHAUSSEE (Germany),13.382781,52.410276,008033459
BUCKTEN (Switzerland),7.847781,47.408893,008500034
BUCKSHAW PARKWAY (United Kingdom),-2.663053,53.669997,007075010
BUCKLEY (United Kingdom),-3.054444,53.160282,007024220
